ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
UnsafeThread-1, 231936, 0.00000000, 0.00000000, 0.00000000, 0.00777600, 0.00000000, 0.41737500, 0.42552100,0.48270200, 1461553386800
UnsafeThread-2, 233984, 0.00000000, 0.00000000, 0.00000000, 0.00747300, 0.00000000, 0.35278100, 0.36130100,0.41883700, 1461553409369
SafeThread-2, 191488, 0.09599500, 0.09599500, 0.09599500, 0.00716000, 0.09599500, 0.48665500, 0.52139700,0.58008700, 1461553462618
SafeThread-1, 189952, 0.09668500, 0.09668500, 0.09668500, 0.00742700, 0.09668500, 0.67647600, 0.71130200,0.77046300, 1461553588780
UnsafeThread-1, 232448, 0.00000000, 0.00000000, 0.00000000, 0.00783700, 0.00000000, 0.31789700, 0.32641600,0.38373500, 1461553770573
UnsafeThread-2, 234496, 0.00000000, 0.00000000, 0.00000000, 0.00765300, 0.00000000, 0.46148100, 0.47006300,0.52847300, 1461553937899
SafeThread-1, 190464, 0.09651700, 0.09651700, 0.09651700, 0.00732300, 0.09651700, 0.43566400, 0.47131300,0.52975600, 1461554118577
SafeThread-2, 192000, 0.09855900, 0.09855900, 0.09855900, 0.00726800, 0.09855900, 0.57886300, 0.61424800,0.67423100, 1461554136901
UnsafeThread-1, 232960, 0.00000000, 0.00000000, 0.00000000, 0.00785800, 0.00000000, 0.40037300, 0.40896500,0.46691700, 1461554237523
UnsafeThread-2, 235008, 0.00000000, 0.00000000, 0.00000000, 0.00785100, 0.00000000, 0.41715300, 0.42558400,0.48279800, 1461554420742
UnsafeThread-1, 233472, 0.00000000, 0.00000000, 0.00000000, 0.00746000, 0.00000000, 0.35138000, 0.35998600,0.41726800, 1461554654831
SafeThread-2, 192512, 0.09639100, 0.09639100, 0.09639100, 0.00748600, 0.09639100, 0.45373200, 0.48920700,0.54773300, 1461554684674
SafeThread-1, 190976, 0.09677300, 0.09677300, 0.09677300, 0.00739100, 0.09677300, 0.57929600, 0.61439200,0.67322800, 1461554791853
UnsafeThread-2, 235520, 0.00000000, 0.00000000, 0.00000000, 0.00793700, 0.00000000, 0.46299800, 0.47155500,0.53001000, 1461554950799
UnsafeThread-1, 233984, 0.00000000, 0.00000000, 0.00000000, 0.00759300, 0.00000000, 0.42768200, 0.43620600,0.49488700, 1461555149763
SafeThread-1, 191488, 0.09695500, 0.09695500, 0.09695500, 0.00722500, 0.09695500, 0.42111500, 0.45623700,0.51539700, 1461555307279
SafeThread-2, 193024, 0.09822100, 0.09822100, 0.09822100, 0.00752600, 0.09822100, 0.54757900, 0.58139300,0.64117600, 1461555325892
UnsafeThread-2, 236032, 0.00000000, 0.00000000, 0.00000000, 0.00748600, 0.00000000, 0.44970800, 0.45801900,0.51585200, 1461555466701
UnsafeThread-1, 234496, 0.00000000, 0.00000000, 0.00000000, 0.00803800, 0.00000000, 0.40083600, 0.40951200,0.46652600, 1461555616342
SafeThread-1, 192000, 0.09605400, 0.09605400, 0.09605400, 0.00760500, 0.09605400, 0.44860200, 0.48453400,0.54301600, 1461555850337
UnsafeThread-2, 236544, 0.00000000, 0.00000000, 0.00000000, 0.00811500, 0.00000000, 0.41499500, 0.42346100,0.48090300, 1461555947644
SafeThread-2, 193536, 0.09636000, 0.09636000, 0.09636000, 0.00743300, 0.09636000, 0.52990700, 0.56576400,0.62445900, 1461555950388
UnsafeThread-1, 235008, 0.00000000, 0.00000000, 0.00000000, 0.00808200, 0.00000000, 0.47483000, 0.48348200,0.54140800, 1461556157798
UnsafeThread-2, 237056, 0.00000000, 0.00000000, 0.00000000, 0.00773500, 0.00000000, 0.41373900, 0.42196200,0.47875700, 1461556426446
SafeThread-1, 192512, 0.09722400, 0.09722400, 0.09722400, 0.00789000, 0.09722400, 0.54477500, 0.57959200,0.63889000, 1461556489263
UnsafeThread-1, 235520, 0.00000000, 0.00000000, 0.00000000, 0.00767200, 0.00000000, 0.36572300, 0.37399300,0.43122800, 1461556589062
SafeThread-2, 194048, 0.09672500, 0.09672500, 0.09672500, 0.00737400, 0.09672500, 0.61104600, 0.64608100,0.70538100, 1461556655818
UnsafeThread-2, 237568, 0.00000000, 0.00000000, 0.00000000, 0.00764300, 0.00000000, 0.31561000, 0.32410200,0.38148200, 1461556807972
UnsafeThread-1, 236032, 0.00000000, 0.00000000, 0.00000000, 0.00769800, 0.00000000, 0.34930600, 0.35763100,0.41522600, 1461557004350
SafeThread-1, 193024, 0.09523900, 0.09523900, 0.09523900, 0.00730800, 0.09523900, 0.58934300, 0.62425600,0.68284700, 1461557172154
SafeThread-2, 194560, 0.09623300, 0.09623300, 0.09623300, 0.00751900, 0.09623300, 0.43160100, 0.46714900,0.52611100, 1461557181974
UnsafeThread-2, 238080, 0.00000000, 0.00000000, 0.00000000, 0.00781400, 0.00000000, 0.42743100, 0.43581300,0.49234200, 1461557300352
UnsafeThread-1, 236544, 0.00000000, 0.00000000, 0.00000000, 0.00772200, 0.00000000, 0.42751200, 0.43584800,0.49277500, 1461557497170
SafeThread-1, 193536, 0.09735800, 0.09735800, 0.09735800, 0.00735600, 0.09735800, 0.35339500, 0.38894300,0.44829600, 1461557620502
UnsafeThread-2, 238592, 0.00000000, 0.00000000, 0.00000000, 0.00773200, 0.00000000, 0.35040400, 0.35885700,0.41611200, 1461557716507
SafeThread-2, 195072, 0.09686500, 0.09686500, 0.09686500, 0.00725100, 0.09686500, 0.47989100, 0.51519800,0.57423500, 1461557756256
UnsafeThread-1, 237056, 0.00000000, 0.00000000, 0.00000000, 0.00766700, 0.00000000, 0.45718800, 0.46584300,0.52412100, 1461558021345
SafeThread-1, 194048, 0.09511700, 0.09511700, 0.09511700, 0.00733300, 0.09511700, 0.53847600, 0.57437700,0.63275400, 1461558253308
UnsafeThread-2, 239104, 0.00000000, 0.00000000, 0.00000000, 0.00787300, 0.00000000, 0.50129600, 0.51001700,0.56768700, 1461558284225
SafeThread-2, 195584, 0.09634500, 0.09634500, 0.09634500, 0.00761500, 0.09634500, 0.52920900, 0.56460600,0.62312300, 1461558379425
UnsafeThread-1, 237568, 0.00000000, 0.00000000, 0.00000000, 0.00793000, 0.00000000, 0.40820900, 0.41707900,0.47588300, 1461558497272
UnsafeThread-2, 239616, 0.00000000, 0.00000000, 0.00000000, 0.00786500, 0.00000000, 0.36268600, 0.37141700,0.42884800, 1461558713126
UnsafeThread-1, 238080, 0.00000000, 0.00000000, 0.00000000, 0.00767100, 0.00000000, 0.40662300, 0.41485000,0.47151500, 1461558968832
SafeThread-1, 194560, 0.09615400, 0.09615400, 0.09615400, 0.00760000, 0.09615400, 0.64851000, 0.68340500,0.74099600, 1461558994362
SafeThread-2, 196096, 0.09560000, 0.09560000, 0.09560000, 0.00727300, 0.09560000, 0.56467600, 0.60094300,0.65881000, 1461559038288
UnsafeThread-2, 240128, 0.00000000, 0.00000000, 0.00000000, 0.00788700, 0.00000000, 0.42200500, 0.43036200,0.48777500, 1461559200954
UnsafeThread-1, 238592, 0.00000000, 0.00000000, 0.00000000, 0.00779400, 0.00000000, 0.46435900, 0.47267400,0.52991300, 1461559498777
SafeThread-1, 195072, 0.09535500, 0.09535500, 0.09535500, 0.00718000, 0.09535500, 0.47335400, 0.50884400,0.56635300, 1461559560766
SafeThread-2, 196608, 0.09782400, 0.09782400, 0.09782400, 0.00726700, 0.09782400, 0.44311100, 0.47807600,0.53655900, 1461559574884
UnsafeThread-2, 240640, 0.00000000, 0.00000000, 0.00000000, 0.00761800, 0.00000000, 0.38900400, 0.39708700,0.45337400, 1461559654366
UnsafeThread-1, 239104, 0.00000000, 0.00000000, 0.00000000, 0.00791100, 0.00000000, 0.55294100, 0.56115500,0.61711300, 1461560115957
SafeThread-2, 197120, 0.09537400, 0.09537400, 0.09537400, 0.00719100, 0.09537400, 0.49780700, 0.53510400,0.59269800, 1461560167630
UnsafeThread-2, 241152, 0.00000000, 0.00000000, 0.00000000, 0.00763900, 0.00000000, 0.48816700, 0.49652200,0.55326000, 1461560207673
SafeThread-1, 195584, 0.09523200, 0.09523200, 0.09523200, 0.00718300, 0.09523200, 0.65187800, 0.68826300,0.74604600, 1461560306850
UnsafeThread-1, 239616, 0.00000000, 0.00000000, 0.00000000, 0.00778100, 0.00000000, 0.32290000, 0.33131400,0.38802300, 1461560504021
UnsafeThread-2, 241664, 0.00000000, 0.00000000, 0.00000000, 0.00738400, 0.00000000, 0.40014300, 0.40831100,0.46470100, 1461560672419
SafeThread-2, 197632, 0.09608800, 0.09608800, 0.09608800, 0.00732800, 0.09608800, 0.51706400, 0.55366400,0.61093900, 1461560778615
SafeThread-1, 196096, 0.09647700, 0.09647700, 0.09647700, 0.00715200, 0.09647700, 0.45662500, 0.49157500,0.54978200, 1461560856683
UnsafeThread-1, 240128, 0.00000000, 0.00000000, 0.00000000, 0.00797200, 0.00000000, 0.44755700, 0.45600200,0.51299300, 1461561017046
UnsafeThread-2, 242176, 0.00000000, 0.00000000, 0.00000000, 0.00786400, 0.00000000, 0.38796800, 0.39657100,0.45399100, 1461561126465
SafeThread-2, 198144, 0.09585500, 0.09585500, 0.09585500, 0.00769300, 0.09585500, 0.33412000, 0.37030700,0.42798700, 1461561206644
UnsafeThread-1, 240640, 0.00000000, 0.00000000, 0.00000000, 0.00785600, 0.00000000, 0.32420000, 0.33244300,0.38874700, 1461561405849
SafeThread-1, 196608, 0.09555500, 0.09555500, 0.09555500, 0.00696800, 0.09555500, 0.51745900, 0.55343400,0.61163200, 1461561468362
UnsafeThread-2, 242688, 0.00000000, 0.00000000, 0.00000000, 0.00780300, 0.00000000, 0.44860900, 0.45684500,0.51304900, 1461561639555
SafeThread-2, 198656, 0.09573200, 0.09573200, 0.09573200, 0.00733000, 0.09573200, 0.47333500, 0.50960500,0.56766400, 1461561774355
UnsafeThread-1, 241152, 0.00000000, 0.00000000, 0.00000000, 0.00780700, 0.00000000, 0.35605800, 0.36423900,0.42099800, 1461561826898
UnsafeThread-2, 243200, 0.00000000, 0.00000000, 0.00000000, 0.00785900, 0.00000000, 0.29378000, 0.30212400,0.35871300, 1461561998313
SafeThread-1, 197120, 0.09629700, 0.09629700, 0.09629700, 0.00704600, 0.09629700, 0.62832300, 0.66319600,0.72150300, 1461562189915
SafeThread-2, 199168, 0.09597600, 0.09597600, 0.09597600, 0.00746100, 0.09597600, 0.45778500, 0.49455200,0.55225300, 1461562326645
UnsafeThread-1, 241664, 0.00000000, 0.00000000, 0.00000000, 0.00794800, 0.00000000, 0.45239300, 0.46048100,0.51693100, 1461562343886
UnsafeThread-2, 243712, 0.00000000, 0.00000000, 0.00000000, 0.00780100, 0.00000000, 0.35827300, 0.36661100,0.42379600, 1461562422151
SafeThread-1, 197632, 0.09719600, 0.09719600, 0.09719600, 0.00714700, 0.09719600, 0.48830200, 0.52465700,0.58339500, 1461562773351
SafeThread-2, 199680, 0.09662300, 0.09662300, 0.09662300, 0.00735300, 0.09662300, 0.44377100, 0.47993100,0.53789700, 1461562864591
UnsafeThread-1, 242176, 0.00000000, 0.00000000, 0.00000000, 0.00762800, 0.00000000, 0.46446000, 0.47306300,0.53070800, 1461562874644
UnsafeThread-2, 244224, 0.00000000, 0.00000000, 0.00000000, 0.00805200, 0.00000000, 0.44993600, 0.45834700,0.51566100, 1461562937863
UnsafeThread-1, 242688, 0.00000000, 0.00000000, 0.00000000, 0.00799900, 0.00000000, 0.37324600, 0.38165800,0.43879100, 1461563313477
SafeThread-1, 198144, 0.09572500, 0.09572500, 0.09572500, 0.00720100, 0.09572500, 0.47443900, 0.51157000,0.56941600, 1461563342799
SafeThread-2, 200192, 0.09664800, 0.09664800, 0.09664800, 0.00729200, 0.09664800, 0.47422900, 0.51104900,0.56958400, 1461563434226
UnsafeThread-2, 244736, 0.00000000, 0.00000000, 0.00000000, 0.00755400, 0.00000000, 0.51332800, 0.52182600,0.57933000, 1461563517243
UnsafeThread-1, 243200, 0.00000000, 0.00000000, 0.00000000, 0.00730900, 0.00000000, 0.45145700, 0.45986600,0.51702200, 1461563830531
SafeThread-2, 200704, 0.09656600, 0.09656600, 0.09656600, 0.00729200, 0.09656600, 0.41425700, 0.45099000,0.50910200, 1461563943376
UnsafeThread-2, 245248, 0.00000000, 0.00000000, 0.00000000, 0.00773400, 0.00000000, 0.40442300, 0.41286200,0.46972800, 1461563987011
SafeThread-1, 198656, 0.09718900, 0.09718900, 0.09718900, 0.00690700, 0.09718900, 0.55363500, 0.58962300,0.64809500, 1461563990959
UnsafeThread-1, 243712, 0.00000000, 0.00000000, 0.00000000, 0.00757800, 0.00000000, 0.40760800, 0.41592200,0.47285500, 1461564303432
UnsafeThread-2, 245760, 0.00000000, 0.00000000, 0.00000000, 0.00777700, 0.00000000, 0.40557500, 0.41410600,0.47223100, 1461564459281
SafeThread-2, 201216, 0.09769400, 0.09769400, 0.09769400, 0.00728700, 0.09769400, 0.50746600, 0.54390500,0.60256800, 1461564545994
SafeThread-1, 199168, 0.09626800, 0.09626800, 0.09626800, 0.00749100, 0.09626800, 0.47498000, 0.51103400,0.56892500, 1461564559928
UnsafeThread-1, 244224, 0.00000000, 0.00000000, 0.00000000, 0.00784900, 0.00000000, 0.43360800, 0.44223100,0.50021000, 1461564803683
UnsafeThread-2, 246272, 0.00000000, 0.00000000, 0.00000000, 0.00801900, 0.00000000, 0.39067100, 0.39910500,0.45637400, 1461564915695
SafeThread-1, 199680, 0.09654500, 0.09654500, 0.09654500, 0.00755300, 0.09654500, 0.50583400, 0.54291800,0.60162200, 1461565161607
SafeThread-2, 201728, 0.09580800, 0.09580800, 0.09580800, 0.00690400, 0.09580800, 0.52156100, 0.55751900,0.61571300, 1461565161755
UnsafeThread-1, 244736, 0.00000000, 0.00000000, 0.00000000, 0.00753200, 0.00000000, 0.42104100, 0.42932200,0.48536800, 1461565289088
UnsafeThread-2, 246784, 0.00000000, 0.00000000, 0.00000000, 0.00764800, 0.00000000, 0.31225500, 0.32072900,0.37718800, 1461565292925
UnsafeThread-1, 245248, 0.00000000, 0.00000000, 0.00000000, 0.00771300, 0.00000000, 0.23553100, 0.24409800,0.30096200, 1461565590088
SafeThread-2, 202240, 0.09774700, 0.09774700, 0.09774700, 0.00739900, 0.09774700, 0.45997100, 0.49697400,0.55572900, 1461565717533
UnsafeThread-2, 247296, 0.00000000, 0.00000000, 0.00000000, 0.00766900, 0.00000000, 0.43847600, 0.44693000,0.50454100, 1461565797503
SafeThread-1, 200192, 0.09739600, 0.09739600, 0.09739600, 0.00730500, 0.09739600, 0.55443200, 0.59143300,0.65002500, 1461565811682
UnsafeThread-1, 245760, 0.00000000, 0.00000000, 0.00000000, 0.00778200, 0.00000000, 0.45604600, 0.46451400,0.52150900, 1461566111643
UnsafeThread-2, 247808, 0.00000000, 0.00000000, 0.00000000, 0.00753100, 0.00000000, 0.36416100, 0.37266900,0.42913800, 1461566226673
SafeThread-2, 202752, 0.09553700, 0.09553700, 0.09553700, 0.00744500, 0.09553700, 0.49635600, 0.53303600,0.59101200, 1461566308593
SafeThread-1, 200704, 0.09672900, 0.09672900, 0.09672900, 0.00708100, 0.09672900, 0.57577100, 0.61219000,0.67089300, 1461566482620
UnsafeThread-1, 246272, 0.00000000, 0.00000000, 0.00000000, 0.00797400, 0.00000000, 0.38274600, 0.39113300,0.44861400, 1461566560307
UnsafeThread-2, 248320, 0.00000000, 0.00000000, 0.00000000, 0.00761200, 0.00000000, 0.42596600, 0.43453900,0.49213700, 1461566718858
SafeThread-2, 203264, 0.09554900, 0.09554900, 0.09554900, 0.00712100, 0.09554900, 0.46567600, 0.50312000,0.56091400, 1461566869554
SafeThread-1, 201216, 0.09684000, 0.09684000, 0.09684000, 0.00729900, 0.09684000, 0.44941700, 0.48591500,0.54436000, 1461567027024
UnsafeThread-1, 246784, 0.00000000, 0.00000000, 0.00000000, 0.00811500, 0.00000000, 0.42525400, 0.43394600,0.49232900, 1461567052674
UnsafeThread-2, 248832, 0.00000000, 0.00000000, 0.00000000, 0.00812200, 0.00000000, 0.39750700, 0.40616600,0.46354600, 1461567182462
SafeThread-2, 203776, 0.09823100, 0.09823100, 0.09823100, 0.00714600, 0.09823100, 0.45278000, 0.48936600,0.54914500, 1461567418739
UnsafeThread-1, 247296, 0.00000000, 0.00000000, 0.00000000, 0.00776000, 0.00000000, 0.36827300, 0.37675700,0.43446900, 1461567487185
SafeThread-1, 201728, 0.09658800, 0.09658800, 0.09658800, 0.00742300, 0.09658800, 0.43952500, 0.47570800,0.53408100, 1461567561149
UnsafeThread-2, 249344, 0.00000000, 0.00000000, 0.00000000, 0.00809500, 0.00000000, 0.37127500, 0.37965100,0.43743600, 1461567619940
SafeThread-2, 204288, 0.09602700, 0.09602700, 0.09602700, 0.00730800, 0.09602700, 0.51378500, 0.55101300,0.60961000, 1461568028406
UnsafeThread-1, 247808, 0.00000000, 0.00000000, 0.00000000, 0.00806500, 0.00000000, 0.55762100, 0.56620200,0.62425100, 1461568111491
SafeThread-1, 202240, 0.09677300, 0.09677300, 0.09677300, 0.00721100, 0.09677300, 0.48350200, 0.52066500,0.57897900, 1461568140182
UnsafeThread-2, 249856, 0.00000000, 0.00000000, 0.00000000, 0.00791600, 0.00000000, 0.46300200, 0.47154500,0.52833000, 1461568148318
UnsafeThread-1, 248320, 0.00000000, 0.00000000, 0.00000000, 0.00723600, 0.00000000, 0.45882600, 0.46749500,0.52544800, 1461568636983
SafeThread-2, 204800, 0.09625700, 0.09625700, 0.09625700, 0.00736700, 0.09625700, 0.51606500, 0.55492500,0.61286100, 1461568641306
UnsafeThread-2, 250368, 0.00000000, 0.00000000, 0.00000000, 0.00787800, 0.00000000, 0.44572300, 0.45434700,0.51200900, 1461568660376
SafeThread-1, 202752, 0.09594600, 0.09594600, 0.09594600, 0.00732000, 0.09594600, 0.49738500, 0.53462400,0.59243600, 1461568732660
UnsafeThread-2, 250880, 0.00000000, 0.00000000, 0.00000000, 0.00806800, 0.00000000, 0.35057700, 0.35900700,0.41639100, 1461569076823
UnsafeThread-1, 248832, 0.00000000, 0.00000000, 0.00000000, 0.00776900, 0.00000000, 0.38120300, 0.38986400,0.44803500, 1461569085071
SafeThread-2, 205312, 0.09718400, 0.09718400, 0.09718400, 0.00730500, 0.09718400, 0.52970000, 0.56675700,0.62604200, 1461569267403
SafeThread-1, 203264, 0.09689200, 0.09689200, 0.09689200, 0.00728600, 0.09689200, 0.54346400, 0.57983400,0.63884600, 1461569371558
UnsafeThread-2, 251392, 0.00000000, 0.00000000, 0.00000000, 0.00794400, 0.00000000, 0.47590100, 0.48449300,0.54192300, 1461569618788
UnsafeThread-1, 249344, 0.00000000, 0.00000000, 0.00000000, 0.00770500, 0.00000000, 0.51975000, 0.52818400,0.58458100, 1461569669692
SafeThread-2, 205824, 0.09633900, 0.09633900, 0.09633900, 0.00762700, 0.09633900, 0.49667200, 0.53411800,0.59226700, 1461569859718
SafeThread-1, 203776, 0.09544400, 0.09544400, 0.09544400, 0.00762900, 0.09544400, 0.50829800, 0.54652200,0.60452800, 1461569976135
UnsafeThread-2, 251904, 0.00000000, 0.00000000, 0.00000000, 0.00770900, 0.00000000, 0.33317200, 0.34167900,0.39931200, 1461570018153
UnsafeThread-1, 249856, 0.00000000, 0.00000000, 0.00000000, 0.00751300, 0.00000000, 0.51910600, 0.52750800,0.58473800, 1461570254469
SafeThread-1, 204288, 0.09864900, 0.09864900, 0.09864900, 0.00712000, 0.09864900, 0.49455300, 0.53168400,0.59123000, 1461570567416
UnsafeThread-2, 252416, 0.00000000, 0.00000000, 0.00000000, 0.00744700, 0.00000000, 0.48590600, 0.49426300,0.55093600, 1461570569137
UnsafeThread-1, 250368, 0.00000000, 0.00000000, 0.00000000, 0.00789400, 0.00000000, 0.25447900, 0.26319900,0.32108600, 1461570575598
SafeThread-2, 206336, 0.09884000, 0.09884000, 0.09884000, 0.00741500, 0.09884000, 0.61875100, 0.65668600,0.71631800, 1461570576096
SafeThread-1, 204800, 0.09616700, 0.09616700, 0.09616700, 0.00706000, 0.09616700, 0.39999400, 0.43796300,0.49655900, 1461571064036
UnsafeThread-1, 250880, 0.00000000, 0.00000000, 0.00000000, 0.00774500, 0.00000000, 0.42437400, 0.43313600,0.49117700, 1461571066820
UnsafeThread-2, 252928, 0.00000000, 0.00000000, 0.00000000, 0.00784900, 0.00000000, 0.48837900, 0.49700500,0.55412700, 1461571123304
SafeThread-2, 206848, 0.09640200, 0.09640200, 0.09640200, 0.00724500, 0.09640200, 0.46459300, 0.50297000,0.56096200, 1461571137101
UnsafeThread-2, 253440, 0.00000000, 0.00000000, 0.00000000, 0.00764700, 0.00000000, 0.42254000, 0.43115800,0.48872800, 1461571612084
UnsafeThread-1, 251392, 0.00000000, 0.00000000, 0.00000000, 0.00731700, 0.00000000, 0.52939600, 0.53813100,0.59533000, 1461571662191
SafeThread-1, 205312, 0.09655600, 0.09655600, 0.09655600, 0.00745900, 0.09655600, 0.50828100, 0.54681900,0.60508400, 1461571669168
SafeThread-2, 207360, 0.09749800, 0.09749800, 0.09749800, 0.00771000, 0.09749800, 0.52388400, 0.56182700,0.62054700, 1461571757686
UnsafeThread-2, 253952, 0.00000000, 0.00000000, 0.00000000, 0.00794500, 0.00000000, 0.41059700, 0.41923200,0.47731200, 1461572089469
SafeThread-2, 207872, 0.09784000, 0.09784000, 0.09784000, 0.00760000, 0.09784000, 0.38595000, 0.42402400,0.48279100, 1461572240526
SafeThread-1, 205824, 0.09806600, 0.09806600, 0.09806600, 0.00721200, 0.09806600, 0.49498400, 0.53282200,0.59228700, 1461572261490
UnsafeThread-1, 251904, 0.00000000, 0.00000000, 0.00000000, 0.00795500, 0.00000000, 0.55017200, 0.55855300,0.61677000, 1461572279017
UnsafeThread-2, 254464, 0.00000000, 0.00000000, 0.00000000, 0.00736000, 0.00000000, 0.39144900, 0.39972100,0.45767200, 1461572547185
UnsafeThread-1, 252416, 0.00000000, 0.00000000, 0.00000000, 0.00790900, 0.00000000, 0.40852700, 0.41690400,0.47478600, 1461572753849
SafeThread-2, 208384, 0.09690700, 0.09690700, 0.09690700, 0.00739200, 0.09690700, 0.43098700, 0.46939800,0.52802800, 1461572768589
SafeThread-1, 206336, 0.09674600, 0.09674600, 0.09674600, 0.00753800, 0.09674600, 0.47853300, 0.51649000,0.57549200, 1461572837034
UnsafeThread-2, 254976, 0.00000000, 0.00000000, 0.00000000, 0.00803500, 0.00000000, 0.42652100, 0.43495300,0.49328800, 1461573040517
UnsafeThread-1, 252928, 0.00000000, 0.00000000, 0.00000000, 0.00792800, 0.00000000, 0.37824100, 0.38661400,0.44429200, 1461573198182
SafeThread-2, 208896, 0.09658200, 0.09658200, 0.09658200, 0.00711600, 0.09658200, 0.52301700, 0.56090200,0.61983400, 1461573388473
SafeThread-1, 206848, 0.09663400, 0.09663400, 0.09663400, 0.00778100, 0.09663400, 0.58301400, 0.62158400,0.68027000, 1461573517356
UnsafeThread-2, 255488, 0.00000000, 0.00000000, 0.00000000, 0.00828200, 0.00000000, 0.46762300, 0.47636500,0.53452900, 1461573575098
UnsafeThread-1, 253440, 0.00000000, 0.00000000, 0.00000000, 0.00792500, 0.00000000, 0.42336000, 0.43193300,0.49024600, 1461573688476
SafeThread-2, 209408, 0.09742500, 0.09742500, 0.09742500, 0.00719900, 0.09742500, 0.44922600, 0.48776400,0.54731300, 1461573935827
SafeThread-1, 207360, 0.09712000, 0.09712000, 0.09712000, 0.00723800, 0.09712000, 0.36961300, 0.40807600,0.46736000, 1461573984771
UnsafeThread-2, 256000, 0.00000000, 0.00000000, 0.00000000, 0.00767800, 0.00000000, 0.36445200, 0.37301600,0.43182300, 1461574006980
UnsafeThread-1, 253952, 0.00000000, 0.00000000, 0.00000000, 0.00779500, 0.00000000, 0.43976200, 0.44840200,0.50684000, 1461574195359
UnsafeThread-2, 256512, 0.00000000, 0.00000000, 0.00000000, 0.00777400, 0.00000000, 0.42459600, 0.43327500,0.49092100, 1461574497951
SafeThread-1, 207872, 0.09836400, 0.09836400, 0.09836400, 0.00736900, 0.09836400, 0.41864300, 0.45566200,0.51508900, 1461574499898
UnsafeThread-1, 254464, 0.00000000, 0.00000000, 0.00000000, 0.00782800, 0.00000000, 0.36225800, 0.37092600,0.42849900, 1461574623901
SafeThread-2, 209920, 0.09651100, 0.09651100, 0.09651100, 0.00723600, 0.09651100, 0.61730800, 0.65603700,0.71499000, 1461574650863
UnsafeThread-2, 257024, 0.00000000, 0.00000000, 0.00000000, 0.00806200, 0.00000000, 0.31731100, 0.32601800,0.38317200, 1461574881179
UnsafeThread-1, 254976, 0.00000000, 0.00000000, 0.00000000, 0.00767400, 0.00000000, 0.37690500, 0.38556300,0.44464200, 1461575068578
SafeThread-1, 208384, 0.09667000, 0.09667000, 0.09667000, 0.00727300, 0.09667000, 0.49533300, 0.53365400,0.59262600, 1461575092560
SafeThread-2, 210432, 0.09759900, 0.09759900, 0.09759900, 0.00757600, 0.09759900, 0.49822400, 0.53550100,0.59430800, 1461575245218
UnsafeThread-2, 257536, 0.00000000, 0.00000000, 0.00000000, 0.00815700, 0.00000000, 0.44128100, 0.44985100,0.50790500, 1461575389126
UnsafeThread-1, 255488, 0.00000000, 0.00000000, 0.00000000, 0.00811100, 0.00000000, 0.39755500, 0.40601000,0.46383300, 1461575532466
SafeThread-1, 208896, 0.09767500, 0.09767500, 0.09767500, 0.00745400, 0.09767500, 0.46827700, 0.50629900,0.56550000, 1461575658108
UnsafeThread-2, 258048, 0.00000000, 0.00000000, 0.00000000, 0.00767000, 0.00000000, 0.41166900, 0.42038300,0.47816400, 1461575867339
SafeThread-2, 210944, 0.09727000, 0.09727000, 0.09727000, 0.00768900, 0.09727000, 0.52972400, 0.56848700,0.62734500, 1461575872606
UnsafeThread-1, 256000, 0.00000000, 0.00000000, 0.00000000, 0.00764600, 0.00000000, 0.47436500, 0.48319900,0.54086800, 1461576073368
SafeThread-1, 209408, 0.09727700, 0.09727700, 0.09727700, 0.00728500, 0.09727700, 0.43484200, 0.47460300,0.53408500, 1461576192231
UnsafeThread-2, 258560, 0.00000000, 0.00000000, 0.00000000, 0.00800200, 0.00000000, 0.36922800, 0.37775600,0.43550400, 1461576302876
SafeThread-2, 211456, 0.09718400, 0.09718400, 0.09718400, 0.00717700, 0.09718400, 0.51344400, 0.55246400,0.61176600, 1461576484433
UnsafeThread-1, 256512, 0.00000000, 0.00000000, 0.00000000, 0.00782100, 0.00000000, 0.35021700, 0.35910900,0.41741400, 1461576490828
SafeThread-1, 209920, 0.09799300, 0.09799300, 0.09799300, 0.00726800, 0.09799300, 0.45272700, 0.49121000,0.55036500, 1461576742641
UnsafeThread-2, 259072, 0.00000000, 0.00000000, 0.00000000, 0.00833200, 0.00000000, 0.38499500, 0.39366900,0.45142500, 1461576754353
SafeThread-2, 211968, 0.09778200, 0.09778200, 0.09778200, 0.00707600, 0.09778200, 0.39168400, 0.43076000,0.49047000, 1461576974961
UnsafeThread-1, 257024, 0.00000000, 0.00000000, 0.00000000, 0.00767600, 0.00000000, 0.52974300, 0.53840400,0.59691400, 1461577087796
UnsafeThread-2, 259584, 0.00000000, 0.00000000, 0.00000000, 0.00818600, 0.00000000, 0.27552400, 0.28424600,0.34286700, 1461577097260
